date,Light_Diesel_to_DHT_Unit_Flowrate,Total_Kerosene_Product_Flowrate,Kerosene_to_Light_Diesel_DHT_Flowrate,Total_Atmospheric_Residue_Flowrate,Atm_Residue_to_RFCC_Unit_Flowrate,Atm_Residue_to_Storage_Flowrate,Total_Heavy_Diesel_Product_Flowrate,Total_Light_Diesel_Product_Flowrate,Crude_Column_Naphtha_to_SGCU_Flowrate,Heavy_Diesel_to_MHC_Flowrate,Atm_Residue_to_Storage_EE1027_Flowrate,Total_Stabilized_Naphtha_Product_Flowrate,Jet_Fuel_Product_Train1_Flowrate,Blend_Yield_Gas & LPG,Blend_Yield_Kerosene,Blend_Yield_Light Diesel,Blend_Yield_Heavy Diesel,Blend_Yield_RCO
2025-04-17,179.811663645833,543.566027670164,143.989873048552,672.859034594934,0.845155237833659,566.370460256709,299.465407878376,280.010977234708,505.194384639757,251.603962203847,40.3596226634991,706.582384753681,307.495541512021,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-18,193.343138912037,546.447684594699,143.969776158022,683.536205954684,1.09898635321723,575.712875275427,293.19557196129,263.802464604288,512.283893738335,305.87975507752,40.3359427035692,732.117634865432,309.538680767688,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-19,218.439119853154,543.099685573374,143.981547694813,707.890876414525,1.24146450398763,597.708862399541,274.698427170141,259.982981005067,512.15838475803,286.246460330259,43.3238467828961,741.46886746187,309.064325432378,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-20,234.528328026801,525.130770908058,144.030517413198,738.121661311106,1.20603295180985,622.82241313567,264.801066663506,259.467630442927,507.764964482151,275.765847727587,46.620001699038,699.099656230054,296.252460665576,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-21,250.486721967593,485.177147516488,144.001252808826,762.929906463325,0.844391980997721,649.457131521629,273.418409724058,278.517793395247,495.39829449707,284.679947552327,48.1278854217874,679.484873608983,271.056692413472,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-22,248.518488742405,493.641755236573,143.956776939912,736.833170025207,2.50044073825412,621.429355150463,297.697844445313,275.774005542966,500.671201099981,311.085965965447,45.0296103814713,712.069047570914,275.984358980475,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-23,248.060289715169,475.814112309323,144.03616667741,739.52374881761,0.651217303127713,621.059585713207,295.240500282499,275.03098941873,526.029596111382,308.876593732927,46.5946504209695,736.386655036309,265.701769469046,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-24,247.77185947139,426.98169846793,143.991375972787,711.245633874441,0.641724453735352,592.904311561867,314.924358407148,273.950123283124,600.898296173774,329.829744635451,44.615304957481,830.388608725067,233.737865506155,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-25,258.278131860532,410.194596266764,143.989205256623,838.55495369041,0.4784454949273,714.841600360697,304.972133851068,295.342375359568,586.520639022895,308.887819498252,53.1468632681139,790.495529088878,199.821794025573,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-26,278.337604784614,437.098035578003,143.974620565933,998.293218207396,0.322975328233507,857.923842284256,375.329804077033,310.219428006168,500.734213077257,391.07853078635,66.0155436457784,678.216387678197,220.437837589474,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-27,275.032949989692,502.165226266138,144.035545935355,955.518765931035,0.322265625,818.816798447265,377.583016843229,306.342852080409,477.853674059787,394.331430897089,62.8393155321069,664.571467849093,265.343292800897,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-28,272.841840560077,545.601234497006,143.983079632467,900.817307932921,0.322999323866102,766.430034374324,378.657054346558,317.633447637361,554.611270647786,395.793220082838,57.0827171963487,783.92175873622,301.767392638057,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-29,261.15958722168,559.998823662932,144.048167510699,954.585208510751,0.285556415134006,811.328074524378,380.651825663727,317.756210609971,572.167462846408,398.617409678876,63.143340991454,754.471451705405,311.002523563286,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-30,270.27233445837,532.860464186437,144.049731329401,1006.82173458871,0.29296875,858.725776071636,404.357860940475,319.983936940344,515.258587439236,393.113905447789,63.5506878948116,699.145254467144,294.430124920057,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
