blend_id,API,Sulphur,crude_AGB,crude_BOL,crude_CJB,crude_WCD,crude_QUI,crude_AME,crude_FOR,crude_ABO,crude_OK2,crude_ESC,crude_BOC,crude_BRL,crude_AKP,crude_ASC,crude_Total,crude_Gas & LPG,crude_Naptha ,crude_Kerosene,crude_Light Diesel,crude_Heavy Diesel,crude_RCO
CB23,39.1,0.1,0.0,0.12032085561497326,0.0,0.12032085561497326,0.0,0.013368983957219251,0.0,0.0,0.0,0.06350267379679145,0.0,0.016711229946524065,0.0,0.0,0.33288770053475936,0.005347593582887701,0.0768716577540107,0.06350267379679145,0.04344919786096257,0.040106951871657755,0.1036096256684492
CB24,36.0,0.1,0.0,0.05361930294906166,0.0,0.06702412868632708,0.0,0.01675603217158177,0.0,0.0,0.0,0.18096514745308312,0.0,0.01675603217158177,0.0,0.0,0.3324396782841823,0.004021447721179625,0.06367292225201072,0.06032171581769437,0.0435656836461126,0.0435656836461126,0.11729222520107238
CB25,36.2,0.1,0.0,0.009966777408637875,0.0,0.08637873754152825,0.0,0.03322259136212625,0.0,0.0,0.0,0.19601328903654486,0.0,0.009966777408637875,0.0,0.0,0.33222591362126247,0.004318936877076412,0.05880398671096346,0.060132890365448506,0.044518272425249174,0.04485049833887044,0.11960132890365449
CB26,36.5,0.1,0.0,0.010006671114076049,0.0,0.0733822548365577,0.0,0.0,0.0,0.0867244829886591,0.0,0.15677118078719143,0.0,0.0066711140760507,0.0,0.0,0.3332221480987325,0.0036691127418278847,0.0610406937958639,0.06337558372248166,0.0456971314209473,0.04536357571714476,0.11407605070046697
CB27.1,36.0,0.1,0.0,0.010094212651413189,0.0,0.1177658142664872,0.0,0.0,0.0,0.09421265141318978,0.0,0.10430686406460296,0.0,0.0,0.0,0.0,0.3368102288021535,0.004710632570659489,0.06729475100942127,0.06561238223418574,0.04475100942126514,0.04407806191117093,0.11036339165545088
CB28.1,36.0,0.1,0.0,0.02006688963210702,0.0,0.0013377926421404682,0.0,0.0,0.10702341137123746,0.09364548494983278,0.0,0.10367892976588627,0.0,0.0033444816053511705,0.0,0.0,0.33545150501672244,0.005351170568561873,0.062876254180602,0.06454849498327758,0.04983277591973244,0.04849498327759197,0.10434782608695652
CB29.1,34.4,0.2,0.0,0.0167000668002672,0.0,0.0,0.0,0.0,0.09018036072144288,0.11022044088176353,0.01002004008016032,0.1002004008016032,0.0,0.00334001336005344,0.0,0.0,0.3346693386773547,0.0036740146960587837,0.055778223112892454,0.06312625250501001,0.0501002004008016,0.04943219772879091,0.11255845023380093
CB30,35.6,0.1,0.0,0.01670564650851988,0.0,0.001002338790511193,0.0,0.06348145673237554,0.09021049114600736,0.0835282325425994,0.006682258603407952,0.06682258603407952,0.0,0.003341129301703976,0.0,0.0,0.3341129301703976,0.005011693952555964,0.06014032743067157,0.06348145673237554,0.049448713665218844,0.04844637487470765,0.10758436351486803
CB31,34.4,0.1,0.0,0.020026702269692925,0.0,0.0016688918558077437,0.0,0.09012016021361817,0.13684913217623498,0.0,0.0003337783711615487,0.0801068090787717,0.0,0.0033377837116154874,0.0,0.0,0.33377837116154874,0.0053404539385847796,0.05507343124165554,0.06008010680907877,0.04973297730307076,0.050066755674232306,0.11348464619492658
Average,38.456250000000004,0.10312500000000005,0.0017512110189102548,0.06539939245620796,0.0,0.09967309382630864,0.0,0.03947521505126865,0.01355103764632935,0.014593425157585455,0.006723399447601871,0.07904424497855037,0.0003856833791647584,0.01202915187989544,0.0004169550045024416,0.0,0.3334785950768374,0.005524653809657353,0.07121591476901701,0.05999982514790136,0.046881882699797095,0.039511194233108796,0.11034512441735578
